rdtimestamp,soiltemp,soilhum,airtemp,airhum
1729080000,16.93,39.28,16.67,91.17
1729080900,16.98,41.64,16.7,90.67
1729081800,16.95,39.11,16.7,92.0
1729082700,16.99,41.54,16.63,91.17
1729083600,16.93,39.3,16.37,92.0
1729084500,16.93,41.22,16.15,95.0
1729085400,16.87,39.3,16.07,95.33
1729086300,16.9,41.42,15.97,96.33
1729087200,16.86,39.24,15.97,97.0
1729088100,16.87,41.38,15.83,97.33
1729089000,16.78,39.53,15.57,98.17
1729089900,16.77,41.97,15.43,98.33
1729090800,16.72,39.84,15.33,98.67
1729091700,16.69,41.77,15.33,99.0
1729092600,16.67,39.89,15.33,99.33
1729093500,16.63,41.68,15.13,98.33
1729094400,16.57,40.33,14.9,98.83
1729095300,16.5,41.89,14.8,99.0
1729096200,16.46,40.69,14.73,99.5
1729097100,16.45,41.87,14.77,99.67
1729098000,16.23,48.76,14.67,100.0
1729098900,16.29,46.59,14.7,100.0
1729099800,16.22,50.33,14.8,100.0
1729100700,16.26,47.8,14.87,100.0
1729101600,16.18,52.48,14.83,100.0
1729102500,16.27,48.15,14.87,100.0
1729103400,16.19,52.15,14.83,100.0
1729104300,16.28,47.91,14.9,100.0
1729105200,16.2,51.76,14.9,100.0
1729106100,16.29,47.85,15.07,100.0
1729107000,16.23,51.29,15.03,100.0
1729107900,16.32,47.53,15.07,100.0
1729108800,16.24,51.07,15.13,100.0
1729109700,16.34,47.67,15.17,100.0
1729110600,16.25,50.78,15.07,100.0
1729111500,16.34,47.66,15.13,100.0
1729112400,16.2,50.35,15.1,100.0
1729113300,16.42,48.29,15.13,99.83
1729114200,16.21,50.14,15.13,99.83
1729115100,16.43,47.86,15.13,99.67
1729116000,16.22,50.24,15.1,99.67
1729116900,16.44,48.08,15.13,99.33
1729117800,16.22,50.04,15.07,99.67
1729118700,16.41,48.56,15.03,99.33
1729119600,16.26,48.25,15.07,99.67
1729120500,16.36,49.85,15.03,99.33
1729121400,16.27,49.61,14.97,99.5
1729122300,16.31,48.02,14.87,98.83
1729123200,16.24,49.76,14.8,99.17
1729124100,16.29,47.94,14.87,99.0
1729125000,16.22,49.77,14.8,99.33
1729125900,16.26,48.09,14.87,98.33
1729126800,16.2,49.56,14.8,98.83
1729127700,16.23,47.78,14.9,98.5
1729128600,16.19,49.49,14.73,99.67
1729129500,16.23,47.8,14.83,99.5
1729130400,16.19,49.35,14.77,99.83
1729131300,16.24,48.0,14.9,99.67
1729132200,16.2,49.53,14.87,100.0
1729133100,16.26,47.74,14.93,100.0
1729134000,16.21,49.29,14.83,100.0
1729134900,16.24,47.73,15.0,99.67
1729135800,16.2,49.23,14.93,99.83
1729136700,16.22,47.97,14.97,99.67
1729137600,16.19,48.8,14.97,99.83
1729138500,16.21,48.02,15.03,99.67
1729139400,16.19,48.7,14.93,99.83
1729140300,16.21,48.06,15.07,99.67
1729141200,16.23,46.95,15.03,99.83
1729142100,16.16,49.44,15.1,100.0
1729143000,16.24,46.72,15.1,100.0
1729143900,16.18,49.42,15.17,100.0
1729144800,16.25,46.97,15.2,100.0
1729145700,16.2,49.31,15.3,99.67
1729146600,16.3,47.08,15.43,99.83
1729147500,16.25,51.19,15.37,99.67
1729148400,16.35,46.9,15.47,99.83
1729149300,16.27,49.22,15.53,99.67
1729150200,16.38,46.8,15.8,99.67
1729151100,16.33,50.98,15.87,99.0
1729152000,16.46,46.9,16.03,98.83
1729152900,16.4,49.05,16.13,98.83
1729153800,16.55,46.75,16.47,98.33
1729154700,16.5,49.14,16.5,97.17
1729155600,16.66,46.56,17.13,96.33
1729156500,16.67,49.02,17.57,94.5
1729157400,16.83,46.75,17.63,93.5
1729158300,16.7,50.96,17.3,93.0
1729159200,16.88,47.14,17.33,93.5
1729160100,16.77,48.82,17.73,92.5
1729161000,16.96,46.96,18.2,91.17
1729161900,16.89,48.8,18.2,91.17
1729162800,17.05,46.96,18.43,91.0
1729163700,16.94,50.62,18.53,90.5
1729164600,17.18,45.88,19.1,89.0
1729165500,17.14,48.75,18.8,89.33
1729166400,17.21,47.07,18.77,89.83
1729167300,17.17,48.58,18.47,91.0
1729168200,17.22,46.86,18.3,91.25
1729169100,17.16,48.28,18.2,91.67
1729170000,17.2,46.53,18.03,91.5
1729170900,17.13,48.54,18.03,92.0
1729171800,17.17,46.63,18.03,91.83
1729172700,17.13,48.41,17.93,91.67
1729173600,17.15,46.68,17.8,92.17
1729174500,17.08,48.54,17.6,92.17
1729175400,17.09,48.18,17.63,92.67
1729176300,17.05,48.32,17.5,92.67
1729177200,17.1,45.58,17.43,93.33
1729178100,16.99,48.11,17.33,93.67
1729179000,17.04,46.31,17.27,94.5
1729179900,16.98,48.25,17.33,94.0
1729180800,17.01,47.91,17.27,94.33
1729181700,16.97,48.13,17.2,94.33
1729182600,17.0,46.66,17.13,94.67
1729183500,16.97,47.77,17.1,95.67
1729184400,16.98,46.58,16.8,97.67
1729185300,16.95,48.04,16.7,98.33
1729186200,16.97,46.71,16.63,98.5
1729187100,16.98,46.6,16.63,98.83
1729188000,16.89,52.03,16.5,99.5
1729188900,16.93,52.16,16.47,99.83
1729189800,16.83,59.3,16.37,100.0
1729190700,16.89,57.24,16.37,100.0
1729191600,16.79,62.06,16.4,100.0
1729192500,16.82,60.57,16.3,100.0
1729193400,16.72,62.11,16.33,100.0
1729194300,16.77,59.52,16.37,100.0
1729195200,16.71,60.57,16.4,100.0
1729196100,16.77,58.92,16.33,100.0
1729197000,16.72,60.51,16.4,100.0
1729197900,16.78,58.69,16.43,100.0
1729198800,16.74,59.84,16.37,100.0
1729199700,16.81,58.3,16.43,100.0
1729200600,16.76,59.4,16.43,100.0
1729201500,16.83,57.89,16.47,100.0
1729202400,16.78,59.91,16.43,100.0
1729203300,16.83,59.0,16.4,100.0
1729204200,16.72,60.78,16.33,100.0
1729205100,16.84,60.52,16.37,100.0
1729206000,16.6,65.18,16.37,100.0
1729206900,16.6,64.47,16.4,100.0
1729207800,16.51,64.18,16.33,100.0
1729208700,16.6,66.76,16.33,100.0
1729209600,16.54,65.47,16.33,100.0
1729210500,16.63,63.79,16.33,100.0
1729211400,16.61,64.15,16.37,100.0
1729212300,16.63,62.66,16.3,100.0
1729213200,16.63,63.34,16.33,100.0
1729214100,16.67,61.71,16.33,100.0
1729215000,16.66,62.71,16.4,100.0
1729215900,16.69,63.58,16.33,100.0
1729216800,16.68,61.68,16.3,100.0
1729217700,16.71,60.85,16.33,100.0
1729218600,16.7,61.42,16.3,100.0
1729219500,16.74,60.75,16.3,100.0
1729220400,16.74,63.7,16.27,100.0
1729221300,16.56,70.92,16.3,100.0
1729222200,16.55,68.85,16.3,100.0
1729223100,16.56,67.37,16.33,100.0
1729224000,16.57,66.24,16.33,100.0
1729224900,16.62,65.27,16.27,100.0
1729225800,16.62,65.67,16.27,100.0
1729226700,16.67,66.27,16.37,100.0
1729227600,16.65,66.72,16.47,100.0
1729228500,16.7,65.66,16.5,100.0
1729229400,16.72,66.03,16.6,100.0
1729230300,16.76,64.84,16.7,100.0
1729231200,16.78,65.29,16.8,100.0
1729232100,16.79,61.14,16.97,100.0
1729233000,16.89,63.65,17.17,100.0
1729233900,16.89,64.62,17.23,100.0
1729234800,16.99,64.57,17.37,100.0
1729235700,16.99,64.27,17.63,100.0
1729236600,17.12,62.59,17.97,100.0
1729237500,17.14,63.88,17.9,100.0
1729238400,17.24,62.48,18.07,100.0
1729239300,17.24,63.44,18.1,100.0
1729240200,17.35,62.07,18.25,100.0
1729241100,17.36,63.21,18.37,100.0
1729242000,17.47,61.76,18.63,100.0
1729242900,17.5,63.17,18.83,100.0
1729243800,17.62,61.41,18.87,100.0
1729244700,17.6,62.4,18.43,100.0
1729245600,17.67,60.65,18.23,100.0
1729246500,17.61,61.48,18.07,100.0
1729247400,17.68,63.07,17.93,100.0
1729248300,17.56,71.79,17.7,100.0
1729249200,17.55,73.06,17.43,100.0
1729250100,17.48,67.36,17.27,100.0
1729251000,17.52,71.42,17.17,100.0
1729251900,17.57,65.7,18.0,100.0
1729252800,17.72,70.62,18.5,100.0
1729253700,17.75,64.71,18.37,100.0
1729254600,17.85,71.84,19.03,100.0
1729255500,17.87,65.45,18.83,100.0
1729256400,17.99,68.14,18.97,100.0
1729257300,17.95,65.71,18.9,100.0
1729258200,17.99,66.75,19.47,100.0
1729259100,17.99,65.24,19.67,100.0
1729260000,18.01,66.61,20.33,100.0
1729260900,18.03,65.04,21.0,98.33
1729261800,18.08,66.43,21.47,97.17
1729262700,18.06,64.53,21.5,92.0
1729263600,18.04,66.19,20.9,87.0
1729264500,18.0,64.47,21.6,77.33
1729265400,17.95,65.88,21.4,76.5
1729266300,17.91,64.19,20.9,77.33
1729267200,17.82,65.32,20.23,80.17
1729268100,17.76,63.64,20.03,80.67
1729269000,17.6,64.98,18.63,85.0
1729269900,17.52,63.63,18.03,87.67
1729270800,17.37,64.81,17.1,91.17
1729271700,17.3,63.54,16.67,93.83
1729272600,17.17,63.14,16.03,95.33
1729273500,17.09,64.7,15.73,94.83
1729274400,17.01,63.13,15.2,97.83
1729275300,16.93,65.0,15.17,98.5
1729276200,16.88,63.13,15.07,99.5
1729277100,16.86,63.97,15.2,98.67
1729278000,16.82,64.66,15.27,99.5
1729278900,16.85,63.8,15.67,100.0
1729279800,16.84,63.59,15.77,100.0
1729280700,16.9,63.27,15.93,99.83
1729281600,16.9,63.57,15.93,99.83
1729282500,16.92,63.15,15.83,99.5
1729283400,16.85,63.54,15.57,99.67
1729284300,16.85,63.0,15.4,99.5
1729285200,16.79,63.25,15.27,99.67
1729286100,16.82,63.13,15.2,99.67
1729287000,16.76,62.55,15.13,100.0
1729287900,16.81,62.09,15.4,100.0
1729288800,16.77,62.02,15.37,100.0
1729289700,16.84,61.91,15.47,100.0
1729290600,16.81,61.88,15.5,100.0
1729291500,16.86,61.54,15.53,100.0
1729292400,16.83,64.56,15.43,100.0
1729293300,16.86,61.41,15.67,100.0
1729294200,16.76,59.54,15.6,100.0
1729295100,16.92,63.42,15.4,100.0
1729296000,16.74,59.32,15.27,100.0
1729296900,16.88,63.14,15.33,100.0
1729297800,16.71,59.13,15.27,100.0
1729298700,16.83,64.64,15.27,100.0
1729299600,16.73,57.93,15.03,100.0
1729300500,16.83,63.19,15.33,100.0
1729301400,16.69,60.66,15.37,100.0
1729302300,16.81,59.89,15.47,100.0
1729303200,16.75,59.32,15.5,100.0
1729304100,16.81,59.18,15.67,100.0
1729305000,16.79,62.19,15.7,100.0
1729305900,16.85,58.68,15.8,100.0
1729306800,16.81,58.72,15.83,100.0
1729307700,16.88,58.21,15.93,100.0
1729308600,16.84,58.96,15.97,100.0
1729309500,16.91,58.07,16.13,99.83
1729310400,16.85,60.5,15.93,99.83
1729311300,16.88,62.5,15.8,100.0
1729312200,16.81,64.34,15.87,100.0
1729313100,16.86,65.32,15.8,100.0
1729314000,16.87,63.29,15.83,100.0
1729314900,16.88,65.17,15.8,100.0
1729315800,16.83,64.81,15.83,100.0
1729316700,16.89,64.93,15.93,100.0
1729317600,16.84,64.49,16.03,100.0
1729318500,16.9,63.65,15.9,100.0
1729319400,16.81,65.8,15.67,100.0
1729320300,16.82,64.07,15.53,100.0
1729321200,16.74,66.52,15.53,100.0
1729322100,16.78,64.32,15.6,100.0
1729323000,16.79,65.21,15.57,100.0
1729323900,16.76,65.25,15.7,100.0
1729324800,16.82,65.06,15.7,100.0
1729325700,16.78,63.9,15.8,100.0
1729326600,16.88,64.89,15.93,100.0
1729327500,16.86,65.03,16.07,100.0
1729328400,16.96,64.73,16.43,100.0
1729329300,16.94,64.82,16.47,100.0
1729330200,17.03,63.08,16.67,100.0
1729331100,17.04,64.63,16.7,100.0
1729332000,17.13,64.5,16.63,100.0
1729332900,17.11,64.68,16.7,100.0
1729333800,17.18,65.34,16.63,100.0
1729334700,17.15,65.93,16.8,100.0
1729335600,17.21,65.92,16.8,100.0
1729336500,17.19,65.83,16.83,100.0
1729337400,17.23,67.36,16.87,100.0
1729338300,17.22,65.81,16.83,100.0
1729339200,17.25,68.82,16.67,100.0
1729340100,17.12,66.84,16.57,100.0
1729341000,17.25,70.51,16.6,100.0
1729341900,17.11,65.9,16.67,100.0
1729342800,17.27,70.08,16.63,100.0
1729343700,17.11,65.37,16.63,100.0
1729344600,17.24,71.48,16.67,100.0
1729345500,17.15,64.22,16.67,100.0
1729346400,17.25,71.71,16.6,100.0
1729347300,17.15,66.55,16.63,100.0
1729348200,17.23,68.62,16.67,100.0
1729349100,17.16,67.73,16.57,100.0
1729350000,17.19,68.41,16.5,100.0
1729350900,17.09,69.52,16.37,100.0
1729351800,17.06,70.54,16.3,100.0
1729352700,17.0,69.95,16.37,100.0
1729353600,17.03,69.43,16.37,100.0
1729354500,16.98,69.22,16.37,100.0
1729355400,17.02,69.42,16.23,100.0
1729356300,16.94,69.09,16.17,100.0
1729357200,16.98,68.93,16.2,100.0
1729358100,16.9,68.52,16.2,100.0
1729359000,16.95,68.77,16.07,100.0
1729359900,16.85,68.67,16.0,100.0
1729360800,16.89,69.4,15.93,100.0
1729361700,16.69,66.81,15.93,100.0
1729362600,16.81,68.77,15.83,100.0
1729363500,16.7,72.7,15.87,100.0
1729364400,16.72,73.29,15.93,100.0
1729365300,16.62,73.27,15.87,100.0
1729366200,16.68,69.68,15.93,100.0
1729367100,16.62,73.06,15.9,100.0
1729368000,16.69,69.46,15.83,100.0
1729368900,16.67,70.77,15.87,100.0
1729369800,16.65,70.89,15.77,100.0
1729370700,16.67,70.21,15.77,100.0
1729371600,16.65,70.93,15.67,100.0
1729372500,16.65,70.11,15.67,100.0
1729373400,16.61,70.63,15.6,100.0
1729374300,16.6,67.85,15.57,100.0
1729375200,16.57,70.55,15.57,100.0
1729376100,16.58,69.34,15.77,100.0
1729377000,16.56,69.67,15.77,100.0
1729377900,16.6,68.7,15.67,100.0
1729378800,16.54,69.34,15.4,100.0
1729379700,16.55,68.7,15.4,99.83
1729380600,16.48,69.23,15.27,99.5
1729381500,16.49,68.7,15.4,98.0
1729382400,16.42,68.99,15.3,97.33
1729383300,16.43,68.39,15.5,97.0
1729384200,16.38,68.95,15.43,97.67
1729385100,16.41,68.46,15.5,96.83
1729386000,16.25,66.84,15.47,96.17
1729386900,16.45,70.3,15.57,95.5
1729387800,16.22,66.81,15.5,96.5
1729388700,16.42,69.99,15.43,96.67
1729389600,16.18,66.45,15.37,96.17
1729390500,16.4,72.2,15.57,94.83
1729391400,16.04,62.36,15.53,95.67
1729392300,16.39,72.05,15.8,93.0
1729393200,16.15,67.14,15.97,92.0
1729394100,16.32,68.8,16.13,89.17
1729395000,16.12,67.23,16.2,88.0
1729395900,16.24,68.43,16.37,86.0
1729396800,16.04,67.16,16.27,86.5
1729397700,16.19,68.11,16.3,87.17
1729398600,16.02,66.9,16.23,88.17
1729399500,16.19,67.93,16.2,87.0
1729400400,16.02,66.72,16.0,87.67
1729401300,16.16,67.71,15.93,87.17
1729402200,15.99,66.69,15.83,87.67
1729403100,16.12,67.89,16.27,83.83
1729404000,15.95,66.7,16.17,84.67
1729404900,16.02,65.5,16.3,84.33
1729405800,15.95,66.11,16.23,86.17
1729406700,16.2,70.4,16.3,85.67
1729407600,15.97,66.06,16.27,85.5
1729408500,16.1,65.83,16.47,84.17
1729409400,16.07,67.59,16.63,84.17
1729410300,16.16,65.56,16.87,83.17
1729411200,16.14,67.45,17.13,83.0
1729412100,16.23,65.34,17.47,80.5
1729413000,16.22,67.07,17.63,80.67
1729413900,16.3,65.15,17.7,80.0
1729414800,16.35,65.72,17.67,81.5
1729415700,16.3,66.09,18.03,80.0
1729416600,16.43,65.94,18.2,79.33
1729417500,16.39,65.84,18.4,80.17
1729418400,16.55,65.55,19.03,78.5
1729419300,16.56,65.71,19.13,75.83
1729420200,16.69,65.3,19.33,76.5
1729421100,16.67,65.62,19.4,76.83
1729422000,16.82,65.03,19.83,76.33
1729422900,16.83,65.3,20.25,75.25
1729423800,17.06,65.05,22.2,71.5
1729424700,17.15,65.26,22.8,67.0
1729425600,17.34,64.88,23.2,65.5
1729426500,17.31,65.18,23.07,64.67
1729427400,17.47,64.67,23.73,62.5
1729428300,17.44,64.73,23.73,59.83
1729429200,17.6,64.55,24.13,59.83
1729430100,17.51,65.61,24.4,59.67
1729431000,17.73,66.74,24.9,58.17
1729431900,17.67,62.49,24.77,58.33
1729432800,17.84,66.36,24.33,60.83
1729433700,17.74,62.12,23.8,63.5
1729434600,17.8,68.36,23.3,65.33
1729435500,17.83,60.73,23.3,66.17
1729436400,17.77,68.45,22.37,70.33
1729437300,17.79,60.81,22.37,71.0
1729438200,17.74,68.22,21.53,74.17
1729439100,17.75,62.9,21.17,79.33
1729440000,17.75,64.26,20.17,83.17
1729440900,17.74,62.79,19.87,83.83
1729441800,17.54,63.68,18.77,85.5
1729442700,17.53,62.89,18.27,86.33
1729443600,17.32,63.76,17.4,90.67
1729444500,17.32,62.83,17.37,91.0
1729445400,17.15,63.65,16.8,91.0
1729446300,17.15,62.46,16.57,92.17
1729447200,16.97,63.58,15.93,95.5
1729448100,16.97,62.55,15.9,96.67
1729449000,16.84,63.47,15.63,97.67
1729449900,16.82,62.55,15.5,96.67
1729450800,16.73,66.11,15.23,97.75
1729451700,16.68,62.58,14.9,98.67
1729452600,16.55,63.11,14.8,98.0
1729453500,16.54,62.34,14.37,99.0
1729454400,16.44,61.31,14.37,99.17
1729455300,16.39,63.42,13.97,99.67
1729456200,16.27,60.56,14.1,99.5
1729457100,16.26,63.11,13.77,99.83
1729458000,16.08,58.51,13.97,100.0
1729458900,16.21,61.7,13.47,100.0
1729459800,16.07,61.41,13.47,100.0
1729460700,16.11,61.46,13.2,100.0
1729461600,16.0,61.37,13.4,100.0
1729462500,16.03,61.39,13.07,100.0
1729463400,15.91,61.26,13.07,100.0
1729464300,15.92,61.14,12.8,100.0
1729465200,15.78,61.03,13.03,100.0
1729466100,15.81,61.27,12.73,100.0
1729467000,15.7,60.77,13.03,100.0
1729467900,15.75,61.28,13.13,100.0
1729468800,15.67,60.53,13.13,100.0
1729469700,15.76,60.67,12.83,100.0
1729470600,15.64,60.55,12.73,100.0
1729471500,15.7,60.75,12.53,100.0
1729472400,15.56,60.45,12.6,100.0
1729473300,15.62,60.63,12.53,100.0
1729474200,15.47,60.25,12.33,100.0
1729475100,15.57,58.69,12.0,100.0
1729476000,15.27,58.98,12.0,100.0
1729476900,15.51,61.45,11.73,100.0
1729477800,15.15,59.0,11.83,100.0
1729478700,15.41,61.3,11.47,100.0
1729479600,15.05,58.74,11.5,100.0
1729480500,15.27,62.78,11.57,100.0
1729481400,15.06,57.87,11.73,100.0
1729482300,15.23,62.97,11.43,100.0
1729483200,15.01,57.67,11.53,100.0
1729484100,15.15,62.43,11.27,100.0
1729485000,15.06,59.72,11.4,100.0
1729485900,15.02,59.14,11.33,100.0
1729486800,15.03,59.49,11.37,100.0
1729487700,14.98,58.66,10.97,100.0
1729488600,14.99,59.13,11.5,100.0
1729489500,14.96,58.61,11.6,100.0
1729490400,15.0,59.26,11.67,100.0
1729491300,15.01,58.26,12.0,100.0
1729492200,15.05,58.92,12.6,100.0
1729493100,15.12,58.07,13.2,100.0
1729494000,15.17,58.89,13.77,100.0
1729494900,15.31,57.74,14.4,100.0
1729495800,15.36,58.85,15.3,100.0
1729496700,15.59,57.76,16.03,99.33
1729497600,15.62,58.53,16.7,93.33
1729498500,15.9,56.58,17.73,91.33
1729499400,15.99,59.25,18.53,84.83
1729500300,16.26,55.18,19.37,82.0
1729501200,16.33,58.88,19.3,80.33
1729502100,16.59,56.35,20.47,76.33
1729503000,16.62,58.77,20.33,76.33
1729503900,16.88,56.19,21.2,74.5
1729504800,17.05,57.12,21.5,75.0
1729505700,17.12,57.4,22.73,71.33
1729506600,17.45,56.74,23.0,69.17
1729507500,17.41,56.82,23.1,67.83
1729508400,17.6,56.39,22.9,69.17
1729509300,17.5,57.36,22.9,68.67
1729510200,17.69,56.21,22.53,70.67
1729511100,17.58,57.19,22.7,68.67
1729512000,17.8,56.31,22.93,69.67
1729512900,17.72,56.99,22.9,70.17
1729513800,17.84,55.14,23.07,67.5
1729514700,17.8,56.76,23.17,68.83
1729515600,17.95,55.8,23.07,67.67
1729516500,17.89,55.91,22.87,69.83
1729517400,18.02,55.51,22.9,68.83
1729518300,17.99,54.53,23.37,68.0
1729519200,18.13,56.5,24.03,64.33
1729520100,17.98,56.37,24.27,65.5
1729521000,18.07,55.14,24.33,63.67
1729521900,18.01,55.56,23.4,66.83
1729522800,18.01,55.62,23.07,67.33
1729523700,17.92,55.28,22.07,72.83
1729524600,17.96,56.98,21.97,72.33
1729525500,17.87,54.44,21.1,77.33
1729526400,17.87,56.58,20.8,78.0
1729527300,17.76,54.45,19.53,81.0
1729528200,17.72,56.61,19.33,80.33
1729529100,17.56,54.3,18.43,83.5
1729530000,17.51,56.53,18.17,84.17
1729530900,17.35,56.39,17.4,88.5
1729531800,17.27,56.2,17.27,90.67
1729532700,17.14,56.15,16.57,94.33
1729533600,17.0,54.26,16.57,94.17
1729534500,16.95,56.28,15.73,94.33
1729535400,16.82,54.48,15.8,95.0
1729536300,16.77,56.12,15.33,97.5
1729537200,16.66,54.37,15.47,97.0
1729538100,16.66,55.93,14.83,98.33
1729539000,16.55,54.31,14.9,98.17
1729539900,16.51,56.02,14.27,98.67
1729540800,16.33,53.81,14.43,98.33
1729541700,16.38,55.99,14.27,99.67
1729542600,16.32,54.17,14.6,99.67
1729543500,16.36,56.14,14.63,99.83
1729544400,16.39,53.53,14.9,99.83
1729545300,16.4,56.27,15.07,100.0
1729546200,16.47,53.36,15.37,100.0
1729547100,16.46,56.21,15.35,100.0
1729548000,16.53,53.36,15.6,100.0
1729548900,16.54,56.01,15.6,100.0
1729549800,16.6,53.28,15.83,100.0
1729550700,16.64,54.07,15.9,99.67
1729551600,16.6,55.11,15.83,99.0
1729552500,16.68,53.88,15.73,99.33
1729553400,16.6,54.98,15.57,98.83
1729554300,16.64,53.89,15.13,99.5
1729555200,16.49,55.05,15.07,99.17
1729556100,16.47,53.71,14.43,99.67
1729557000,16.23,54.81,14.5,99.83
1729557900,16.3,53.69,14.1,100.0
1729558800,16.21,54.79,14.47,100.0
1729559700,16.29,53.8,14.6,100.0
1729560600,16.25,54.61,14.83,100.0
1729561500,16.35,53.71,14.97,100.0
1729562400,16.32,54.77,15.17,100.0
1729563300,16.42,53.39,15.1,100.0
1729564200,16.36,54.83,15.1,100.0
1729565100,16.43,53.8,14.83,100.0
1729566000,16.32,54.63,14.8,100.0
1729566900,16.38,53.57,14.7,100.0
1729567800,16.24,54.39,14.63,100.0
1729568700,16.39,53.93,14.47,100.0
1729569600,16.16,54.38,14.3,100.0
1729570500,16.24,54.89,13.77,100.0
1729571400,16.1,53.72,13.7,100.0
1729572300,16.14,54.72,13.63,100.0
1729573200,16.04,53.54,13.67,100.0
1729574100,16.09,54.68,13.6,100.0
1729575000,15.95,53.44,13.7,100.0
1729575900,16.01,54.93,13.57,100.0
1729576800,15.94,55.54,13.83,100.0
1729577700,15.99,52.94,14.33,100.0
1729578600,16.02,55.09,15.0,100.0
1729579500,16.1,52.96,15.43,100.0
1729580400,16.16,55.14,15.97,100.0
1729581300,16.3,52.78,16.83,100.0
1729582200,16.37,55.05,17.3,100.0
1729583100,16.56,53.03,18.13,97.83
1729584000,16.61,54.88,18.23,93.0
1729584900,16.75,52.79,18.4,94.33
1729585800,16.76,54.92,18.7,93.5
1729586700,16.91,52.65,19.4,91.67
1729587600,16.94,55.04,20.03,88.5
1729588500,17.14,52.65,20.97,85.17
1729589400,17.19,54.7,21.27,83.17
1729590300,17.36,52.19,22.27,77.33
1729591200,17.46,54.73,22.3,79.17
1729592100,17.59,52.08,23.43,76.0
1729593000,17.7,54.73,23.5,75.67
1729593900,17.82,51.98,24.3,71.83
1729594800,17.94,52.56,23.9,72.0
1729595700,17.92,53.64,24.7,69.33
1729596600,18.05,52.74,23.9,72.5
1729597500,18.02,53.52,23.87,72.17
1729598400,18.13,52.42,22.9,76.17
1729599300,18.06,53.49,22.33,77.83
1729600200,18.16,52.79,22.1,81.0
1729601100,18.1,53.7,22.4,77.83
1729602000,18.24,52.17,22.93,77.33
1729602900,18.31,53.17,23.63,74.83
1729603800,18.38,52.23,22.97,75.17
1729604700,18.35,53.41,22.9,74.5
1729605600,18.43,52.36,22.27,76.83
1729606500,18.35,53.36,22.13,78.67
1729607400,18.43,52.05,21.63,80.17
1729608300,18.32,53.42,21.47,81.33
1729609200,18.39,52.06,21.13,81.5
1729610100,18.27,52.91,20.9,83.5
1729611000,18.34,52.34,20.57,84.5
1729611900,18.22,53.25,20.07,86.67
1729612800,18.22,52.52,19.7,87.17
1729613700,18.09,53.17,19.07,88.83
1729614600,18.09,52.51,18.9,89.5
1729615500,17.92,53.1,18.4,91.67
1729616400,17.91,53.6,18.33,92.17
1729617300,17.85,52.48,18.0,93.83
1729618200,17.8,53.29,18.0,94.0
1729619100,17.75,52.48,17.73,95.67
1729620000,17.73,53.29,17.83,95.83
1729620900,17.69,52.39,17.53,97.17
1729621800,17.68,53.27,17.57,97.33
1729622700,17.63,54.27,17.33,98.33
1729623600,17.63,51.4,17.37,98.5
1729624500,17.59,54.22,17.23,98.83
1729625400,17.54,51.83,17.23,98.5
1729626300,17.53,53.99,17.03,99.5
1729627200,17.49,51.45,17.0,99.17
1729628100,17.44,54.05,16.85,99.75
1729629000,17.37,51.8,16.53,99.33
1729629900,17.32,53.92,16.23,99.83
1729630800,17.25,51.74,16.23,99.83
1729631700,17.22,54.04,16.0,99.83
1729632600,17.19,51.6,16.13,99.83
1729633500,17.19,53.97,16.1,100.0
1729634400,17.2,51.18,16.2,100.0
1729635300,17.17,54.27,16.1,100.0
1729636200,17.18,51.38,16.27,100.0
1729637100,17.16,54.12,16.33,100.0
1729638000,17.18,51.33,16.6,100.0
1729638900,17.17,54.18,16.77,100.0
1729639800,17.23,51.21,16.9,100.0
1729640700,17.27,52.07,16.93,100.0
1729641600,17.23,53.11,17.03,100.0
1729642500,17.31,52.23,16.97,100.0
1729643400,17.27,53.02,16.97,100.0
1729644300,17.35,51.99,16.97,100.0
1729645200,17.3,53.16,17.0,100.0
1729646100,17.38,52.25,16.93,100.0
1729647000,17.33,53.1,17.0,100.0
1729647900,17.41,51.93,16.9,100.0
1729648800,17.33,52.87,16.97,100.0
1729649700,17.42,51.62,16.97,100.0
1729650600,17.34,53.12,17.05,100.0
1729651500,17.42,51.8,16.97,100.0
1729652400,17.35,53.05,17.07,100.0
1729653300,17.43,51.76,17.07,100.0
1729654200,17.37,53.24,17.1,100.0
1729655100,17.43,51.97,17.03,100.0
1729656000,17.38,53.11,17.03,100.0
1729656900,17.46,51.98,17.0,100.0
1729657800,17.37,53.19,17.03,100.0
1729658700,17.48,52.13,16.93,100.0
1729659600,17.37,52.93,17.0,100.0
1729660500,17.45,53.03,16.9,100.0
1729661400,17.41,52.28,16.93,100.0
1729662300,17.45,53.32,16.83,100.0
1729663200,17.41,51.99,16.93,100.0
1729664100,17.47,52.94,16.93,100.0
1729665000,17.43,52.1,17.0,100.0
1729665900,17.48,53.02,17.03,100.0
1729666800,17.43,51.92,17.03,100.0
1729667700,17.5,53.01,17.03,100.0
1729668600,17.43,54.02,17.0,100.0
1729669500,17.52,51.1,17.07,100.0
1729670400,17.54,51.25,17.03,100.0
1729671300,17.53,51.54,17.07,100.0
1729672200,17.5,53.86,17.1,100.0
1729673100,17.55,51.4,17.27,100.0
1729674000,17.53,53.61,17.23,100.0
1729674900,17.57,51.32,17.27,100.0
1729675800,17.55,53.6,17.23,100.0
1729676700,17.59,51.44,17.33,100.0
1729677600,17.56,53.6,17.37,100.0
